Date & Time,Active Power,Forecasted Power
12/19/2021 9:10,44.0871,0.0
12/19/2021 9:20,40.9559,0.0
12/19/2021 9:30,36.2891,0.0
12/19/2021 9:40,40.7675,0.0
12/19/2021 9:50,36.427,0.0
12/19/2021 10:00,35.5274,0.0
12/19/2021 10:10,37.071400000000004,0.0
12/19/2021 10:20,35.863,0.0
12/19/2021 10:30,34.6547,0.0
12/19/2021 10:40,35.3149,0.0
12/19/2021 10:50,32.7183,0.0
12/19/2021 11:00,34.664300000000004,0.0
12/19/2021 11:10,35.0086,0.0
12/19/2021 11:20,34.2755,0.0
12/19/2021 11:30,35.2797,0.0
12/19/2021 11:40,37.849599999999995,0.0
12/19/2021 11:50,33.6575,0.0
12/19/2021 12:00,33.610800000000005,0.0
12/19/2021 12:10,31.9101,0.0
12/19/2021 12:20,31.5397,0.0
12/19/2021 12:30,29.9072,0.0
12/19/2021 12:40,29.3392,0.0
12/19/2021 12:50,32.1465,0.0
12/19/2021 13:00,29.3508,0.0
12/19/2021 13:10,29.0876,0.0
12/19/2021 13:20,29.3197,0.0
12/19/2021 13:30,29.2513,0.0
12/19/2021 13:40,33.3158,0.0
12/19/2021 13:50,34.5796,0.0
12/19/2021 14:00,38.8979,0.0
12/19/2021 14:10,42.0935,0.0
12/19/2021 14:20,42.2042,0.0
12/19/2021 14:30,42.6005,0.0
12/19/2021 14:40,49.3876,0.0
12/19/2021 14:50,54.608,0.0
12/19/2021 15:00,56.246900000000004,0.0
12/19/2021 15:10,55.1491,0.0
12/19/2021 15:20,52.1578,0.0
12/19/2021 15:30,53.9041,0.0
12/19/2021 15:40,59.2744,0.0
12/19/2021 15:50,59.323,0.0
12/19/2021 16:00,57.9482,0.0
12/19/2021 16:10,57.1207,0.0
12/19/2021 16:20,55.9249,0.0
12/19/2021 16:30,59.6462,0.0
12/19/2021 16:40,59.057,0.0
12/19/2021 16:50,59.0791,0.0
12/19/2021 17:00,55.8231,0.0
12/19/2021 17:10,55.9152,0.0
12/19/2021 17:20,55.9414,0.0
12/19/2021 17:30,54.9661,0.0
12/19/2021 17:40,59.906800000000004,0.0
12/19/2021 17:50,59.485099999999996,0.0
12/19/2021 18:00,61.021699999999996,0.0
12/19/2021 18:10,57.8242,0.0
12/19/2021 18:20,58.808099999999996,0.0
12/19/2021 18:30,60.449,0.0
12/19/2021 18:40,61.2037,0.0
12/19/2021 18:50,62.254599999999996,0.0
12/19/2021 19:00,59.6057,0.0
12/19/2021 19:10,59.8554,0.0
12/19/2021 19:20,56.5485,0.0
12/19/2021 19:30,56.0637,0.0
12/19/2021 19:40,57.132400000000004,0.0
12/19/2021 19:50,53.795300000000005,0.0
12/19/2021 20:00,55.315,0.0
12/19/2021 20:10,57.304199999999994,0.0
12/19/2021 20:20,52.3254,0.0
12/19/2021 20:30,50.6186,0.0
12/19/2021 20:40,50.987199999999994,0.0
12/19/2021 20:50,50.3895,0.0
12/19/2021 21:00,52.6342,0.0
12/19/2021 21:10,51.5373,0.0
12/19/2021 21:20,53.616099999999996,0.0
12/19/2021 21:30,55.1049,0.0
12/19/2021 21:40,54.0694,0.0
12/19/2021 21:50,53.4496,0.0
12/19/2021 22:00,49.4099,0.0
12/19/2021 22:10,46.8219,0.0
12/19/2021 22:20,40.846599999999995,0.0
12/19/2021 22:30,42.815400000000004,0.0
12/19/2021 22:40,41.9979,0.0
12/19/2021 22:50,41.9567,0.0
12/19/2021 23:00,40.2884,0.0
12/19/2021 23:10,38.302099999999996,0.0
12/19/2021 23:20,34.6951,0.0
12/19/2021 23:30,38.0931,0.0
12/19/2021 23:40,38.371,0.0
12/19/2021 23:50,38.0065,0.0
12/20/2021 0:00,37.363800000000005,0.0
12/20/2021 0:10,36.37,0.0
12/20/2021 0:20,37.969,0.0
12/20/2021 0:30,37.9785,0.0
12/20/2021 0:40,37.540099999999995,0.0
12/20/2021 0:50,37.0784,0.0
12/20/2021 1:00,34.6706,0.0
12/20/2021 1:10,38.0088,0.0
12/20/2021 1:20,38.1997,0.0
12/20/2021 1:30,39.5189,0.0
12/20/2021 1:40,42.087900000000005,0.0
12/20/2021 1:50,37.2993,0.0
12/20/2021 2:00,38.624,0.0
12/20/2021 2:10,35.933800000000005,0.0
12/20/2021 2:20,35.2831,0.0
12/20/2021 2:30,37.4399,0.0
12/20/2021 2:40,38.7772,0.0
12/20/2021 2:50,36.0515,0.0
12/20/2021 3:00,36.881099999999996,0.0
12/20/2021 3:10,38.2086,0.0
12/20/2021 3:20,34.233,0.0
12/20/2021 3:30,31.4779,0.0
12/20/2021 3:40,31.8603,0.0
12/20/2021 3:50,29.448700000000002,0.0
12/20/2021 4:00,29.748099999999997,0.0
12/20/2021 4:10,28.378700000000002,0.0
12/20/2021 4:20,30.2897,0.0
12/20/2021 4:30,32.8314,0.0
12/20/2021 4:40,32.051700000000004,0.0
12/20/2021 4:50,29.9795,0.0
12/20/2021 5:00,30.7561,0.0
12/20/2021 5:10,33.065400000000004,0.0
12/20/2021 5:20,32.994699999999995,0.0
12/20/2021 5:30,29.46,0.0
12/20/2021 5:40,29.8053,0.0
12/20/2021 5:50,26.195700000000002,0.0
12/20/2021 6:00,27.3198,0.0
12/20/2021 6:10,30.9005,0.0
12/20/2021 6:20,30.1707,0.0
12/20/2021 6:30,28.4039,0.0
12/20/2021 6:40,28.9049,0.0
12/20/2021 6:50,23.5944,0.0
12/20/2021 7:00,25.2409,0.0
12/20/2021 7:10,23.6422,0.0
12/20/2021 7:20,22.5351,0.0
12/20/2021 7:30,22.6341,0.0
12/20/2021 7:40,22.1011,0.0
12/20/2021 7:50,25.6922,0.0
12/20/2021 8:00,28.839599999999997,0.0
12/20/2021 8:10,31.466099999999997,0.0
12/20/2021 8:20,30.1157,0.0
12/20/2021 8:30,27.945700000000002,0.0
12/20/2021 8:40,29.4709,0.0
12/20/2021 8:50,28.6206,0.0
12/20/2021 9:00,33.9566,0.0
12/20/2021 9:10,36.1341,0.0
12/20/2021 9:20,35.7796,0.0
12/20/2021 9:30,38.406,0.0
12/20/2021 9:40,40.2963,0.0
12/20/2021 9:50,43.3045,0.0
12/20/2021 10:00,45.4048,0.0
12/20/2021 10:10,46.7676,0.0
12/20/2021 10:20,46.3257,0.0
12/20/2021 10:30,47.6237,0.0
12/20/2021 10:40,51.1863,0.0
12/20/2021 10:50,46.8657,0.0
12/20/2021 11:00,43.9175,0.0
12/20/2021 11:10,45.152800000000006,0.0
12/20/2021 11:20,46.723800000000004,0.0
12/20/2021 11:30,48.1626,0.0
12/20/2021 11:40,45.6346,0.0
12/20/2021 11:50,44.4298,0.0
12/20/2021 12:00,46.0519,0.0
12/20/2021 12:10,45.4024,0.0
12/20/2021 12:20,44.479699999999994,0.0
12/20/2021 12:30,45.344300000000004,0.0
12/20/2021 12:40,43.246300000000005,0.0
12/20/2021 12:50,49.0718,0.0
12/20/2021 13:00,53.998400000000004,0.0
12/20/2021 13:10,56.267199999999995,0.0
12/20/2021 13:20,58.3665,0.0
12/20/2021 13:30,56.485699999999994,0.0
12/20/2021 13:40,55.3717,0.0
12/20/2021 13:50,60.633199999999995,0.0
12/20/2021 14:00,58.0471,0.0
12/20/2021 14:10,59.7736,0.0
12/20/2021 14:20,61.046800000000005,0.0
12/20/2021 14:30,61.391,0.0
12/20/2021 14:40,58.852599999999995,0.0
12/20/2021 14:50,61.447,0.0
12/20/2021 15:00,63.110099999999996,0.0
12/20/2021 15:10,63.1648,0.0
12/20/2021 15:20,56.8484,0.0
12/20/2021 15:30,53.455,0.0
12/20/2021 15:40,57.6554,0.0
12/20/2021 15:50,53.027300000000004,0.0
12/20/2021 16:00,57.8659,0.0
12/20/2021 16:10,56.7271,0.0
12/20/2021 16:20,59.3137,0.0
12/20/2021 16:30,58.6983,0.0
12/20/2021 16:40,59.0644,0.0
12/20/2021 16:50,58.4149,0.0
12/20/2021 17:00,59.0421,0.0
12/20/2021 17:10,55.5267,0.0
12/20/2021 17:20,55.5931,0.0
12/20/2021 17:30,59.2209,0.0
12/20/2021 17:40,55.2035,0.0
12/20/2021 17:50,53.8493,0.0
12/20/2021 18:00,55.21,0.0
12/20/2021 18:10,54.7101,0.0
12/20/2021 18:20,55.1035,0.0
12/20/2021 18:30,55.6515,0.0
12/20/2021 18:40,55.3581,0.0
12/20/2021 18:50,54.7445,0.0
12/20/2021 19:00,52.296800000000005,0.0
12/20/2021 19:10,51.7992,0.0
12/20/2021 19:20,58.2369,0.0
12/20/2021 19:30,57.818599999999996,0.0
12/20/2021 19:40,57.4328,0.0
12/20/2021 19:50,57.4585,0.0
12/20/2021 20:00,58.7304,0.0
12/20/2021 20:10,54.9601,0.0
12/20/2021 20:20,49.6038,0.0
12/20/2021 20:30,47.312400000000004,0.0
12/20/2021 20:40,46.9786,0.0
12/20/2021 20:50,48.3964,0.0
12/20/2021 21:00,49.347300000000004,0.0
12/20/2021 21:10,47.2805,0.0
12/20/2021 21:20,43.6525,0.0
12/20/2021 21:30,43.943599999999996,0.0
12/20/2021 21:40,40.6188,0.0
12/20/2021 21:50,41.9431,0.0
12/20/2021 22:00,43.8829,0.0
12/20/2021 22:10,46.0489,0.0
12/20/2021 22:20,47.2915,0.0
12/20/2021 22:30,50.4069,0.0
12/20/2021 22:40,50.333400000000005,0.0
12/20/2021 22:50,54.8627,0.0
12/20/2021 23:00,53.9845,0.0
12/20/2021 23:10,54.6596,0.0
12/20/2021 23:20,50.158,0.0
12/20/2021 23:30,51.1355,0.0
12/20/2021 23:40,50.4054,0.0
12/20/2021 23:50,47.5997,0.0
12/21/2021 0:00,45.53,0.0
12/21/2021 0:10,45.197300000000006,0.0
12/21/2021 0:20,46.2716,0.0
12/21/2021 0:30,44.7994,0.0
12/21/2021 0:40,44.8408,0.0
12/21/2021 0:50,41.418699999999994,0.0
12/21/2021 1:00,35.4077,0.0
12/21/2021 1:10,32.7487,0.0
12/21/2021 1:20,31.9647,0.0
12/21/2021 1:30,31.8532,0.0
12/21/2021 1:40,31.658099999999997,0.0
12/21/2021 1:50,33.261,0.0
12/21/2021 2:00,34.6446,0.0
12/21/2021 2:10,30.8487,0.0
12/21/2021 2:20,31.390400000000003,0.0
12/21/2021 2:30,29.349,0.0
12/21/2021 2:40,26.1045,0.0
12/21/2021 2:50,26.8779,0.0
12/21/2021 3:00,26.8793,0.0
12/21/2021 3:10,27.6843,0.0
12/21/2021 3:20,27.333099999999998,0.0
12/21/2021 3:30,25.8428,0.0
12/21/2021 3:40,26.776799999999998,0.0
12/21/2021 3:50,27.5729,0.0
12/21/2021 4:00,26.6199,0.0
12/21/2021 4:10,25.9464,0.0
12/21/2021 4:20,25.7838,0.0
12/21/2021 4:30,26.4988,0.0
12/21/2021 4:40,28.1896,0.0
12/21/2021 4:50,26.0871,0.0
12/21/2021 5:00,26.391299999999998,0.0
12/21/2021 5:10,24.2838,0.0
12/21/2021 5:20,20.7456,0.0
12/21/2021 5:30,19.185599999999997,0.0
12/21/2021 5:40,20.8092,0.0
12/21/2021 5:50,20.583099999999998,0.0
12/21/2021 6:00,22.5827,0.0
12/21/2021 6:10,23.4597,0.0
12/21/2021 6:20,23.9525,0.0
12/21/2021 6:30,23.467,0.0
12/21/2021 6:40,24.5408,0.0
12/21/2021 6:50,25.8472,0.0
12/21/2021 7:00,27.5046,0.0
12/21/2021 7:10,34.4084,0.0
12/21/2021 7:20,37.892900000000004,0.0
12/21/2021 7:30,44.1151,0.0
12/21/2021 7:40,43.703300000000006,0.0
12/21/2021 7:50,38.213800000000006,0.0
12/21/2021 8:00,32.7303,0.0
12/21/2021 8:10,30.8705,0.0
12/21/2021 8:20,33.3209,0.0
12/21/2021 8:30,36.7224,0.0
12/21/2021 8:40,37.3965,0.0
12/21/2021 8:50,39.6525,0.0
12/21/2021 9:00,38.139199999999995,0.0
12/21/2021 9:10,31.8663,0.0
12/21/2021 9:20,33.293699999999994,0.0
12/21/2021 9:30,27.7209,0.0
12/21/2021 9:40,28.429299999999998,0.0
12/21/2021 9:50,33.073699999999995,0.0
12/21/2021 10:00,33.2636,0.0
12/21/2021 10:10,29.8443,0.0
12/21/2021 10:20,29.2529,0.0
12/21/2021 10:30,28.7015,0.0
12/21/2021 10:40,30.3157,0.0
12/21/2021 10:50,31.9069,0.0
12/21/2021 11:00,31.5519,0.0
12/21/2021 11:10,32.413599999999995,0.0
12/21/2021 11:20,30.814799999999998,0.0
12/21/2021 11:30,32.1765,0.0
12/21/2021 11:40,32.3537,0.0
12/21/2021 11:50,31.7434,0.0
12/21/2021 12:00,27.759700000000002,0.0
12/21/2021 12:10,26.8465,0.0
12/21/2021 12:20,27.764200000000002,0.0
12/21/2021 12:30,27.880599999999998,0.0
12/21/2021 12:40,29.5478,0.0
12/21/2021 12:50,32.883199999999995,0.0
12/21/2021 13:00,33.2383,0.0
12/21/2021 13:10,31.4045,0.0
12/21/2021 13:20,32.4824,0.0
12/21/2021 13:30,29.570400000000003,0.0
12/21/2021 13:40,28.574099999999998,0.0
12/21/2021 13:50,27.6313,0.0
12/21/2021 14:00,31.7703,0.0
12/21/2021 14:10,31.1026,0.0
12/21/2021 14:20,32.1025,0.0
12/21/2021 14:30,30.2847,0.0
12/21/2021 14:40,30.076900000000002,0.0
12/21/2021 14:50,32.0836,0.0
12/21/2021 15:00,32.3275,0.0
12/21/2021 15:10,31.9208,0.0
12/21/2021 15:20,31.9129,0.0
12/21/2021 15:30,33.8351,0.0
12/21/2021 15:40,33.7068,0.0
12/21/2021 15:50,34.6694,0.0
12/21/2021 16:00,37.588699999999996,0.0
12/21/2021 16:10,33.812,0.0
12/21/2021 16:20,31.0209,0.0
12/21/2021 16:30,27.2123,0.0
12/21/2021 16:40,26.455099999999998,0.0
12/21/2021 16:50,23.558400000000002,0.0
12/21/2021 17:00,24.4128,0.0
12/21/2021 17:10,25.683799999999998,0.0
12/21/2021 17:20,26.7685,0.0
12/21/2021 17:30,27.225099999999998,0.0
12/21/2021 17:40,29.6163,0.0
12/21/2021 17:50,32.789199999999994,0.0
12/21/2021 18:00,35.379,0.0
12/21/2021 18:10,33.578300000000006,0.0
12/21/2021 18:20,35.0547,0.0
12/21/2021 18:30,33.0424,0.0
12/21/2021 18:40,33.995400000000004,0.0
12/21/2021 18:50,35.8795,0.0
12/21/2021 19:00,39.2563,0.0
12/21/2021 19:10,40.2339,0.0
12/21/2021 19:20,39.1171,0.0
12/21/2021 19:30,39.6501,0.0
12/21/2021 19:40,37.3363,0.0
12/21/2021 19:50,33.587199999999996,0.0
12/21/2021 20:00,35.281800000000004,0.0
12/21/2021 20:10,33.4789,0.0
12/21/2021 20:20,34.4045,0.0
12/21/2021 20:30,38.0488,0.0
12/21/2021 20:40,38.5364,0.0
12/21/2021 20:50,39.881099999999996,0.0
12/21/2021 21:00,43.6126,0.0
12/21/2021 21:10,42.1269,0.0
12/21/2021 21:20,40.7864,0.0
12/21/2021 21:30,37.6125,0.0
12/21/2021 21:40,37.8921,0.0
12/21/2021 21:50,37.366800000000005,0.0
12/21/2021 22:00,38.197300000000006,0.0
12/21/2021 22:10,37.9863,0.0
12/21/2021 22:20,38.459900000000005,0.0
12/21/2021 22:30,38.3898,0.0
12/21/2021 22:40,37.485099999999996,0.0
12/21/2021 22:50,36.031,0.0
12/21/2021 23:00,35.7722,0.0
12/21/2021 23:10,37.696,0.0
12/21/2021 23:20,33.4046,0.0
12/21/2021 23:30,32.4916,0.0
12/21/2021 23:40,34.2404,0.0
12/21/2021 23:50,31.02,0.0
12/22/2021 0:00,31.1071,0.0
12/22/2021 0:10,28.6467,0.0
12/22/2021 0:20,27.8696,0.0
12/22/2021 0:30,25.511200000000002,0.0
12/22/2021 0:40,23.325400000000002,0.0
12/22/2021 0:50,22.190900000000003,0.0
12/22/2021 1:00,22.865599999999997,0.0
12/22/2021 1:10,24.477,0.0
12/22/2021 1:20,24.831799999999998,0.0
12/22/2021 1:30,26.5542,0.0
12/22/2021 1:40,25.7452,0.0
12/22/2021 1:50,26.038700000000002,0.0
12/22/2021 2:00,25.704,0.0
12/22/2021 2:10,22.7058,0.0
12/22/2021 2:20,20.9337,0.0
12/22/2021 2:30,18.070400000000003,0.0
12/22/2021 2:40,16.5748,0.0
12/22/2021 2:50,16.528599999999997,0.0
12/22/2021 3:00,16.0887,0.0
12/22/2021 3:10,15.374,0.0
12/22/2021 3:20,14.3857,0.0
12/22/2021 3:30,14.0581,0.0
12/22/2021 3:40,13.3243,0.0
12/22/2021 3:50,12.8816,0.0
12/22/2021 4:00,12.7343,0.0
12/22/2021 4:10,13.585,0.0
12/22/2021 4:20,14.455200000000001,0.0
12/22/2021 4:30,15.3777,0.0
12/22/2021 4:40,15.545399999999999,0.0
12/22/2021 4:50,16.0132,0.0
12/22/2021 5:00,15.994,0.0
12/22/2021 5:10,14.539100000000001,0.0
12/22/2021 5:20,13.0466,0.0
12/22/2021 5:30,11.4086,0.0
12/22/2021 5:40,13.0438,0.0
12/22/2021 5:50,12.0931,0.0
12/22/2021 6:00,11.273299999999999,0.0
12/22/2021 6:10,10.157399999999999,0.0
12/22/2021 6:20,8.7977,0.0
12/22/2021 6:30,7.6286000000000005,0.0
12/22/2021 6:40,7.9255,0.0
12/22/2021 6:50,8.6868,0.0
12/22/2021 7:00,9.01,0.0
12/22/2021 7:10,9.1876,0.0
12/22/2021 7:20,10.0406,0.0
12/22/2021 7:30,9.9397,0.0
12/22/2021 7:40,10.7404,0.0
12/22/2021 7:50,11.5764,0.0
12/22/2021 8:00,12.6797,0.0
12/22/2021 8:10,14.4063,0.0
12/22/2021 8:20,17.2,0.0
12/22/2021 8:30,16.3184,0.0
12/22/2021 8:40,18.2434,0.0
12/22/2021 8:50,18.9011,0.0
12/22/2021 9:00,18.6877,0.0
12/22/2021 9:10,20.6502,0.0
12/22/2021 9:20,21.105400000000003,0.0
12/22/2021 9:30,19.862099999999998,0.0
12/22/2021 9:40,20.260900000000003,0.0
12/22/2021 9:50,18.0676,0.0
12/22/2021 10:00,17.0553,0.0
12/22/2021 10:10,16.992,0.0
12/22/2021 10:20,15.7926,0.0
12/22/2021 10:30,14.9354,0.0
12/22/2021 10:40,15.9444,0.0
12/22/2021 10:50,15.3203,0.0
12/22/2021 11:00,14.1783,0.0
12/22/2021 11:10,16.1422,0.0
12/22/2021 11:20,16.062,0.0
12/22/2021 11:30,15.155700000000001,0.0
12/22/2021 11:40,15.3254,0.0
12/22/2021 11:50,17.5587,0.0
12/22/2021 12:00,20.345,0.0
12/22/2021 12:10,18.6255,0.0
12/22/2021 12:20,19.5638,0.0
12/22/2021 12:30,18.2802,0.0
12/22/2021 12:40,17.6771,0.0
12/22/2021 12:50,17.1884,0.0
12/22/2021 13:00,17.7922,0.0
12/22/2021 13:10,18.1132,0.0
12/22/2021 13:20,19.3019,0.0
12/22/2021 13:30,21.1986,0.0
12/22/2021 13:40,22.685200000000002,0.0
12/22/2021 13:50,23.6192,0.0
12/22/2021 14:00,23.6851,0.0
12/22/2021 14:10,25.686,0.0
12/22/2021 14:20,28.002599999999997,0.0
12/22/2021 14:30,28.1545,0.0
12/22/2021 14:40,25.9524,0.0
12/22/2021 14:50,26.3792,0.0
12/22/2021 15:00,27.574099999999998,0.0
12/22/2021 15:10,27.4573,0.0
12/22/2021 15:20,28.535700000000002,0.0
12/22/2021 15:30,31.7212,0.0
12/22/2021 15:40,31.3871,0.0
12/22/2021 15:50,30.0687,0.0
12/22/2021 16:00,32.5949,0.0
12/22/2021 16:10,33.751400000000004,0.0
12/22/2021 16:20,29.8246,0.0
12/22/2021 16:30,31.8865,0.0
12/22/2021 16:40,30.2766,0.0
12/22/2021 16:50,29.1051,0.0
12/22/2021 17:00,29.0386,0.0
12/22/2021 17:10,31.3365,0.0
12/22/2021 17:20,29.4136,0.0
12/22/2021 17:30,28.64,0.0
12/22/2021 17:40,26.8967,0.0
12/22/2021 17:50,26.2553,0.0
12/22/2021 18:00,23.533,0.0
12/22/2021 18:10,22.3783,0.0
12/22/2021 18:20,20.4655,0.0
12/22/2021 18:30,19.7239,0.0
12/22/2021 18:40,20.007099999999998,0.0
12/22/2021 18:50,18.1305,0.0
12/22/2021 19:00,18.9414,0.0
12/22/2021 19:10,19.4681,0.0
12/22/2021 19:20,19.591,0.0
12/22/2021 19:30,18.2533,0.0
12/22/2021 19:40,17.7395,0.0
12/22/2021 19:50,17.0732,0.0
12/22/2021 20:00,17.4507,0.0
12/22/2021 20:10,17.5076,0.0
12/22/2021 20:20,18.2125,0.0
12/22/2021 20:30,17.6196,0.0
12/22/2021 20:40,18.7946,0.0
12/22/2021 20:50,20.0061,0.0
12/22/2021 21:00,19.6612,0.0
12/22/2021 21:10,18.9027,0.0
12/22/2021 21:20,19.9478,0.0
12/22/2021 21:30,19.6115,0.0
12/22/2021 21:40,19.9667,0.0
12/22/2021 21:50,20.955599999999997,0.0
12/22/2021 22:00,22.4118,0.0
12/22/2021 22:10,22.1109,0.0
12/22/2021 22:20,20.291700000000002,0.0
12/22/2021 22:30,20.4301,0.0
12/22/2021 22:40,20.9355,0.0
12/22/2021 22:50,21.736099999999997,0.0
12/22/2021 23:00,20.597099999999998,0.0
12/22/2021 23:10,20.2185,0.0
12/22/2021 23:20,21.292,0.0
12/22/2021 23:30,21.7189,0.0
12/22/2021 23:40,20.3774,0.0
12/22/2021 23:50,18.6888,0.0
12/23/2021 0:00,19.4031,0.0
12/23/2021 0:10,19.1145,0.0
12/23/2021 0:20,19.5227,0.0
12/23/2021 0:30,19.2007,0.0
12/23/2021 0:40,19.7849,0.0
12/23/2021 0:50,21.314799999999998,0.0
12/23/2021 1:00,23.8868,0.0
12/23/2021 1:10,27.429299999999998,0.0
12/23/2021 1:20,27.407400000000003,0.0
12/23/2021 1:30,24.570400000000003,0.0
12/23/2021 1:40,22.2637,0.0
12/23/2021 1:50,18.6387,0.0
12/23/2021 2:00,18.464,0.0
12/23/2021 2:10,18.9057,0.0
12/23/2021 2:20,19.076700000000002,0.0
12/23/2021 2:30,16.2654,0.0
12/23/2021 2:40,14.379,0.0
12/23/2021 2:50,14.5027,0.0
12/23/2021 3:00,15.9076,0.0
12/23/2021 3:10,16.8416,0.0
12/23/2021 3:20,15.172,0.0
12/23/2021 3:30,13.4412,0.0
12/23/2021 3:40,12.406,0.0
12/23/2021 3:50,12.499,0.0
12/23/2021 4:00,14.027899999999999,0.0
12/23/2021 4:10,13.4335,0.0
12/23/2021 4:20,12.8642,0.0
12/23/2021 4:30,12.8706,0.0
12/23/2021 4:40,13.1682,0.0
12/23/2021 4:50,12.126299999999999,0.0
12/23/2021 5:00,11.4199,0.0
12/23/2021 5:10,10.912600000000001,0.0
12/23/2021 5:20,13.408100000000001,0.0
12/23/2021 5:30,14.5981,0.0
12/23/2021 5:40,15.4835,0.0
12/23/2021 5:50,15.4951,0.0
12/23/2021 6:00,14.1678,0.0
12/23/2021 6:10,13.3685,0.0
12/23/2021 6:20,11.9455,0.0
12/23/2021 6:30,11.2361,0.0
12/23/2021 6:40,11.2806,0.0
12/23/2021 6:50,9.3243,0.0
12/23/2021 7:00,9.0951,0.0
12/23/2021 7:10,10.0297,0.0
12/23/2021 7:20,10.7132,0.0
12/23/2021 7:30,10.6835,0.0
12/23/2021 7:40,11.038200000000002,0.0
12/23/2021 7:50,9.5465,0.0
12/23/2021 8:00,9.320799999999998,0.0
12/23/2021 8:10,10.3457,0.0
12/23/2021 8:20,11.9468,0.0
12/23/2021 8:30,13.2209,0.0
12/23/2021 8:40,14.790700000000001,0.0
12/23/2021 8:50,17.8629,0.0
12/23/2021 9:00,18.779700000000002,0.0
12/23/2021 9:10,18.290200000000002,0.0
12/23/2021 9:20,17.276799999999998,0.0
12/23/2021 9:30,16.3633,0.0
12/23/2021 9:40,17.1137,0.0
12/23/2021 9:50,16.8645,0.0
12/23/2021 10:00,17.1014,0.0
12/23/2021 10:10,15.9504,0.0
12/23/2021 10:20,14.9114,0.0
12/23/2021 10:30,15.2473,0.0
12/23/2021 10:40,16.8808,0.0
12/23/2021 10:50,17.036,0.0
12/23/2021 11:00,17.6773,0.0
12/23/2021 11:10,17.0244,0.0
12/23/2021 11:20,17.6253,0.0
12/23/2021 11:30,15.119299999999999,0.0
12/23/2021 11:40,15.116700000000002,0.0
12/23/2021 11:50,17.0395,0.0
12/23/2021 12:00,15.915899999999999,0.0
12/23/2021 12:10,15.87,0.0
12/23/2021 12:20,15.529200000000001,0.0
12/23/2021 12:30,15.5564,0.0
12/23/2021 12:40,15.192,0.0
12/23/2021 12:50,13.3979,0.0
12/23/2021 13:00,13.359,0.0
12/23/2021 13:10,12.8551,0.0
12/23/2021 13:20,14.8145,0.0
12/23/2021 13:30,14.5048,0.0
12/23/2021 13:40,15.348799999999999,0.0
12/23/2021 13:50,16.567400000000003,0.0
12/23/2021 14:00,16.397299999999998,0.0
12/23/2021 14:10,14.968200000000001,0.0
12/23/2021 14:20,16.163899999999998,0.0
12/23/2021 14:30,15.3659,0.0
12/23/2021 14:40,16.7775,0.0
12/23/2021 14:50,16.6753,0.0
12/23/2021 15:00,16.8771,0.0
12/23/2021 15:10,18.6204,0.0
12/23/2021 15:20,16.1693,0.0
12/23/2021 15:30,15.9668,0.0
12/23/2021 15:40,14.6942,0.0
12/23/2021 15:50,15.6496,0.0
12/23/2021 16:00,16.8186,0.0
12/23/2021 16:10,16.7841,0.0
12/23/2021 16:20,17.2762,0.0
12/23/2021 16:30,17.4645,0.0
12/23/2021 16:40,15.9376,0.0
12/23/2021 16:50,15.3352,0.0
12/23/2021 17:00,15.716,0.0
12/23/2021 17:10,15.9154,0.0
12/23/2021 17:20,16.8064,0.0
12/23/2021 17:30,17.581,0.0
12/23/2021 17:40,18.04,0.0
12/23/2021 17:50,18.660400000000003,0.0
12/23/2021 18:00,19.3167,0.0
12/23/2021 18:10,19.4784,0.0
12/23/2021 18:20,19.013099999999998,0.0
12/23/2021 18:30,19.618,0.0
12/23/2021 18:40,20.5145,0.0
12/23/2021 18:50,19.244,0.0
12/23/2021 19:00,18.317400000000003,0.0
12/23/2021 19:10,19.2774,0.0
12/23/2021 19:20,19.575200000000002,0.0
12/23/2021 19:30,19.0959,0.0
12/23/2021 19:40,19.944200000000002,0.0
12/23/2021 19:50,20.8818,0.0
12/23/2021 20:00,21.2193,0.0
12/23/2021 20:10,20.635099999999998,0.0
12/23/2021 20:20,19.302,0.0
12/23/2021 20:30,17.9177,0.0
12/23/2021 20:40,18.3676,0.0
12/23/2021 20:50,17.798,0.0
12/23/2021 21:00,17.6139,0.0
12/23/2021 21:10,19.0658,0.0
12/23/2021 21:20,21.243599999999997,0.0
12/23/2021 21:30,18.453200000000002,0.0
12/23/2021 21:40,18.003,0.0
12/23/2021 21:50,18.946099999999998,0.0
12/23/2021 22:00,19.233700000000002,0.0
12/23/2021 22:10,20.336599999999997,0.0
12/23/2021 22:20,21.048599999999997,0.0
12/23/2021 22:30,19.783099999999997,0.0
12/23/2021 22:40,19.8397,0.0
12/23/2021 22:50,19.382099999999998,0.0
12/23/2021 23:00,19.3815,0.0
12/23/2021 23:10,19.3092,0.0
12/23/2021 23:20,18.6361,0.0
12/23/2021 23:30,18.5068,0.0
12/23/2021 23:40,17.2937,0.0
12/23/2021 23:50,17.3022,0.0
12/24/2021 0:00,17.1378,0.0
12/24/2021 0:10,17.6904,0.0
12/24/2021 0:20,15.260399999999999,0.0
12/24/2021 0:30,14.1223,0.0
12/24/2021 0:40,15.2565,0.0
12/24/2021 0:50,15.834700000000002,0.0
12/24/2021 1:00,17.920099999999998,0.0
12/24/2021 1:10,20.7833,0.0
12/24/2021 1:20,19.7073,0.0
12/24/2021 1:30,20.225099999999998,0.0
12/24/2021 1:40,20.1215,0.0
12/24/2021 1:50,19.572,0.0
